location_id,location_ods_code,location_name,care_home,location_type,location_primary_inspection_category,location_street_address,location_address_line_2,location_city,location_post_code,location_local_authority,location_region,location_nhs_region,location_onspd_ccg_code,location_onspd_ccg,location_commissioning_ccg_code,location_commissioning_ccg_name,service_population_group,domain,latest_rating,publication_date,report_type,inherited_rating_y_n,url,provider_id,provider_name,brand_id,brand_name,pc_norm,latitude,longitude,easting,northing,constituency,district,ward_name,lsoa_name,lsoa_code,imd,imd_decile
1-264505414,VLA06,Oakdene Care Providers,Y,Social Care Org,Residential social care,6 Berwick Road,Coton Hill,Shrewsbury,SY1 2LN,Shropshire,West Midlands,Midlands,E38000257,"NHS Shropshire, Telford and Wrekin CCG",,,Overall,Caring,Good,25/11/2023,Location,N,http://www.cqc.org.uk/location/1-264505414,1-258559292,Mr Stafford Andrew Jones,-,-,SY12LN,52.716482,-2.753923,349169,313470,Shrewsbury,Shropshire,Quarry & Coton Hill,Shropshire 017B,E01028931,14159,5
1-264505414,VLA06,Oakdene Care Providers,Y,Social Care Org,Residential social care,6 Berwick Road,Coton Hill,Shrewsbury,SY1 2LN,Shropshire,West Midlands,Midlands,E38000257,"NHS Shropshire, Telford and Wrekin CCG",,,Overall,Responsive,Good,25/11/2023,Location,N,http://www.cqc.org.uk/location/1-264505414,1-258559292,Mr Stafford Andrew Jones,-,-,SY12LN,52.716482,-2.753923,349169,313470,Shrewsbury,Shropshire,Quarry & Coton Hill,Shropshire 017B,E01028931,14159,5
1-264505414,VLA06,Oakdene Care Providers,Y,Social Care Org,Residential social care,6 Berwick Road,Coton Hill,Shrewsbury,SY1 2LN,Shropshire,West Midlands,Midlands,E38000257,"NHS Shropshire, Telford and Wrekin CCG",,,Overall,Overall,Good,25/11/2023,Location,N,http://www.cqc.org.uk/location/1-264505414,1-258559292,Mr Stafford Andrew Jones,-,-,SY12LN,52.716482,-2.753923,349169,313470,Shrewsbury,Shropshire,Quarry & Coton Hill,Shropshire 017B,E01028931,14159,5
1-2664862429,VN6RA,Willow Home Care Ltd,N,Social Care Org,Community based adult social care services,Unit 3,Walkmill Business Park,Market Drayton,TF9 2HT,Shropshire,West Midlands,Midlands,E38000257,"NHS Shropshire, Telford and Wrekin CCG",,,Overall,Safe,Requires improvement,30/11/2022,Location,N,http://www.cqc.org.uk/location/1-2664862429,1-2283290970,Willow Home Care Ltd,-,-,TF92HT,52.897738,-2.490306,367114,333479,North Shropshire,Shropshire,Market Drayton South,Shropshire 005F,E01028878,18640,6
1-2664862429,VN6RA,Willow Home Care Ltd,N,Social Care Org,Community based adult social care services,Unit 3,Walkmill Business Park,Market Drayton,TF9 2HT,Shropshire,West Midlands,Midlands,E38000257,"NHS Shropshire, Telford and Wrekin CCG",,,Overall,Well-led,Requires improvement,30/11/2022,Location,N,http://www.cqc.org.uk/location/1-2664862429,1-2283290970,Willow Home Care Ltd,-,-,TF92HT,52.897738,-2.490306,367114,333479,North Shropshire,Shropshire,Market Drayton South,Shropshire 005F,E01028878,18640,6
1-2664862429,VN6RA,Willow Home Care Ltd,N,Social Care Org,Community based adult social care services,Unit 3,Walkmill Business Park,Market Drayton,TF9 2HT,Shropshire,West Midlands,Midlands,E38000257,"NHS Shropshire, Telford and Wrekin CCG",,,Overall,Overall,Requires improvement,30/11/2022,Location,N,http://www.cqc.org.uk/location/1-2664862429,1-2283290970,Willow Home Care Ltd,-,-,TF92HT,52.897738,-2.490306,367114,333479,North Shropshire,Shropshire,Market Drayton South,Shropshire 005F,E01028878,18640,6
1-2664862429,VN6RA,Willow Home Care Ltd,N,Social Care Org,Community based adult social care services,Unit 3,Walkmill Business Park,Market Drayton,TF9 2HT,Shropshire,West Midlands,Midlands,E38000257,"NHS Shropshire, Telford and Wrekin CCG",,,Overall,Effective,Good,20/11/2019,Location,N,http://www.cqc.org.uk/location/1-2664862429,1-2283290970,Willow Home Care Ltd,-,-,TF92HT,52.897738,-2.490306,367114,333479,North Shropshire,Shropshire,Market Drayton South,Shropshire 005F,E01028878,18640,6
1-2664862429,VN6RA,Willow Home Care Ltd,N,Social Care Org,Community based adult social care services,Unit 3,Walkmill Business Park,Market Drayton,TF9 2HT,Shropshire,West Midlands,Midlands,E38000257,"NHS Shropshire, Telford and Wrekin CCG",,,Overall,Caring,Good,20/11/2019,Location,N,http://www.cqc.org.uk/location/1-2664862429,1-2283290970,Willow Home Care Ltd,-,-,TF92HT,52.897738,-2.490306,367114,333479,North Shropshire,Shropshire,Market Drayton South,Shropshire 005F,E01028878,18640,6
1-2664862429,VN6RA,Willow Home Care Ltd,N,Social Care Org,Community based adult social care services,Unit 3,Walkmill Business Park,Market Drayton,TF9 2HT,Shropshire,West Midlands,Midlands,E38000257,"NHS Shropshire, Telford and Wrekin CCG",,,Overall,Responsive,Good,20/11/2019,Location,N,http://www.cqc.org.uk/location/1-2664862429,1-2283290970,Willow Home Care Ltd,-,-,TF92HT,52.897738,-2.490306,367114,333479,North Shropshire,Shropshire,Market Drayton South,Shropshire 005F,E01028878,18640,6
1-2687801148,VM7ER,Roden Hall Nursing Home,Y,Social Care Org,Residential social care,Roden,High Ercall,Telford,TF6 6BH,Telford and Wrekin,West Midlands,Midlands,E38000257,"NHS Shropshire, Telford and Wrekin CCG",,,Overall,Safe,Good,09/12/2020,Location,N,http://www.cqc.org.uk/location/1-2687801148,1-2521801385,Rotherwood Healthcare (Roden Hall) Limited,BD385,BRAND Rotherwood Healthcare,TF66BH,52.745611,-2.626983,357772,316628,The Wrekin,Telford and Wrekin,Wrockwardine,Telford and Wrekin 010A,E01014136,12565,4
1-2687801148,VM7ER,Roden Hall Nursing Home,Y,Social Care Org,Residential social care,Roden,High Ercall,Telford,TF6 6BH,Telford and Wrekin,West Midlands,Midlands,E38000257,"NHS Shropshire, Telford and Wrekin CCG",,,Overall,Effective,Good,09/12/2020,Location,N,http://www.cqc.org.uk/location/1-2687801148,1-2521801385,Rotherwood Healthcare (Roden Hall) Limited,BD385,BRAND Rotherwood Healthcare,TF66BH,52.745611,-2.626983,357772,316628,The Wrekin,Telford and Wrekin,Wrockwardine,Telford and Wrekin 010A,E01014136,12565,4
1-2687801148,VM7ER,Roden Hall Nursing Home,Y,Social Care Org,Residential social care,Roden,High Ercall,Telford,TF6 6BH,Telford and Wrekin,West Midlands,Midlands,E38000257,"NHS Shropshire, Telford and Wrekin CCG",,,Overall,Caring,Good,09/12/2020,Location,N,http://www.cqc.org.uk/location/1-2687801148,1-2521801385,Rotherwood Healthcare (Roden Hall) Limited,BD385,BRAND Rotherwood Healthcare,TF66BH,52.745611,-2.626983,357772,316628,The Wrekin,Telford and Wrekin,Wrockwardine,Telford and Wrekin 010A,E01014136,12565,4
1-2687801148,VM7ER,Roden Hall Nursing Home,Y,Social Care Org,Residential social care,Roden,High Ercall,Telford,TF6 6BH,Telford and Wrekin,West Midlands,Midlands,E38000257,"NHS Shropshire, Telford and Wrekin CCG",,,Overall,Responsive,Good,09/12/2020,Location,N,http://www.cqc.org.uk/location/1-2687801148,1-2521801385,Rotherwood Healthcare (Roden Hall) Limited,BD385,BRAND Rotherwood Healthcare,TF66BH,52.745611,-2.626983,357772,316628,The Wrekin,Telford and Wrekin,Wrockwardine,Telford and Wrekin 010A,E01014136,12565,4
1-2687801148,VM7ER,Roden Hall Nursing Home,Y,Social Care Org,Residential social care,Roden,High Ercall,Telford,TF6 6BH,Telford and Wrekin,West Midlands,Midlands,E38000257,"NHS Shropshire, Telford and Wrekin CCG",,,Overall,Well-led,Good,09/12/2020,Location,N,http://www.cqc.org.uk/location/1-2687801148,1-2521801385,Rotherwood Healthcare (Roden Hall) Limited,BD385,BRAND Rotherwood Healthcare,TF66BH,52.745611,-2.626983,357772,316628,The Wrekin,Telford and Wrekin,Wrockwardine,Telford and Wrekin 010A,E01014136,12565,4
1-2687801148,VM7ER,Roden Hall Nursing Home,Y,Social Care Org,Residential social care,Roden,High Ercall,Telford,TF6 6BH,Telford and Wrekin,West Midlands,Midlands,E38000257,"NHS Shropshire, Telford and Wrekin CCG",,,Overall,Overall,Good,09/12/2020,Location,N,http://www.cqc.org.uk/location/1-2687801148,1-2521801385,Rotherwood Healthcare (Roden Hall) Limited,BD385,BRAND Rotherwood Healthcare,TF66BH,52.745611,-2.626983,357772,316628,The Wrekin,Telford and Wrekin,Wrockwardine,Telford and Wrekin 010A,E01014136,12565,4
1-274691639,VM4HL,Deansfield Residential Care Home,Y,Social Care Org,Residential social care,Deansfield,Kynnersley,Telford,TF6 6DY,Telford and Wrekin,West Midlands,Midlands,E38000257,"NHS Shropshire, Telford and Wrekin CCG",,,Overall,Effective,Requires improvement,30/06/2022,Location,N,http://www.cqc.org.uk/location/1-274691639,1-197741579,LJ Care Limited,-,-,TF66DY,52.747773,-2.486308,367270,316795,The Wrekin,Telford and Wrekin,Ercall Magna,Telford and Wrekin 002D,E01014135,18204,6
1-274691639,VM4HL,Deansfield Residential Care Home,Y,Social Care Org,Residential social care,Deansfield,Kynnersley,Telford,TF6 6DY,Telford and Wrekin,West Midlands,Midlands,E38000257,"NHS Shropshire, Telford and Wrekin CCG",,,Overall,Responsive,Requires improvement,30/06/2022,Location,N,http://www.cqc.org.uk/location/1-274691639,1-197741579,LJ Care Limited,-,-,TF66DY,52.747773,-2.486308,367270,316795,The Wrekin,Telford and Wrekin,Ercall Magna,Telford and Wrekin 002D,E01014135,18204,6
1-274691639,VM4HL,Deansfield Residential Care Home,Y,Social Care Org,Residential social care,Deansfield,Kynnersley,Telford,TF6 6DY,Telford and Wrekin,West Midlands,Midlands,E38000257,"NHS Shropshire, Telford and Wrekin CCG",,,Overall,Safe,Good,27/04/2023,Location,N,http://www.cqc.org.uk/location/1-274691639,1-197741579,LJ Care Limited,-,-,TF66DY,52.747773,-2.486308,367270,316795,The Wrekin,Telford and Wrekin,Ercall Magna,Telford and Wrekin 002D,E01014135,18204,6
1-274691639,VM4HL,Deansfield Residential Care Home,Y,Social Care Org,Residential social care,Deansfield,Kynnersley,Telford,TF6 6DY,Telford and Wrekin,West Midlands,Midlands,E38000257,"NHS Shropshire, Telford and Wrekin CCG",,,Overall,Caring,Good,27/04/2023,Location,N,http://www.cqc.org.uk/location/1-274691639,1-197741579,LJ Care Limited,-,-,TF66DY,52.747773,-2.486308,367270,316795,The Wrekin,Telford and Wrekin,Ercall Magna,Telford and Wrekin 002D,E01014135,18204,6
1-274691639,VM4HL,Deansfield Residential Care Home,Y,Social Care Org,Residential social care,Deansfield,Kynnersley,Telford,TF6 6DY,Telford and Wrekin,West Midlands,Midlands,E38000257,"NHS Shropshire, Telford and Wrekin CCG",,,Overall,Well-led,Good,27/04/2023,Location,N,http://www.cqc.org.uk/location/1-274691639,1-197741579,LJ Care Limited,-,-,TF66DY,52.747773,-2.486308,367270,316795,The Wrekin,Telford and Wrekin,Ercall Magna,Telford and Wrekin 002D,E01014135,18204,6
1-274691639,VM4HL,Deansfield Residential Care Home,Y,Social Care Org,Residential social care,Deansfield,Kynnersley,Telford,TF6 6DY,Telford and Wrekin,West Midlands,Midlands,E38000257,"NHS Shropshire, Telford and Wrekin CCG",,,Overall,Overall,Good,27/04/2023,Location,N,http://www.cqc.org.uk/location/1-274691639,1-197741579,LJ Care Limited,-,-,TF66DY,52.747773,-2.486308,367270,316795,The Wrekin,Telford and Wrekin,Ercall Magna,Telford and Wrekin 002D,E01014135,18204,6
1-2748283301,M82616,Court Street Medical Practice,N,Primary Medical Services,GP Practices,Court Street,Madeley,Telford,TF7 5EE,Telford and Wrekin,West Midlands,Midlands,E38000257,"NHS Shropshire, Telford and Wrekin CCG",,,"Families, children and young people",Overall,Good,20/02/2017,Location,N,http://www.cqc.org.uk/location/1-2748283301,1-199767868,Court Street Medical Practice,-,-,TF75EE,52.63933,-2.449785,369660,304716,Telford,Telford and Wrekin,Madeley & Sutton Hill,Telford and Wrekin 022D,E01014162,2610,1
1-2748283301,M82616,Court Street Medical Practice,N,Primary Medical Services,GP Practices,Court Street,Madeley,Telford,TF7 5EE,Telford and Wrekin,West Midlands,Midlands,E38000257,"NHS Shropshire, Telford and Wrekin CCG",,,Older people,Overall,Good,20/02/2017,Location,N,http://www.cqc.org.uk/location/1-2748283301,1-199767868,Court Street Medical Practice,-,-,TF75EE,52.63933,-2.449785,369660,304716,Telford,Telford and Wrekin,Madeley & Sutton Hill,Telford and Wrekin 022D,E01014162,2610,1
1-2748283301,M82616,Court Street Medical Practice,N,Primary Medical Services,GP Practices,Court Street,Madeley,Telford,TF7 5EE,Telford and Wrekin,West Midlands,Midlands,E38000257,"NHS Shropshire, Telford and Wrekin CCG",,,People experiencing poor mental health (including people with dementia),Overall,Good,20/02/2017,Location,N,http://www.cqc.org.uk/location/1-2748283301,1-199767868,Court Street Medical Practice,-,-,TF75EE,52.63933,-2.449785,369660,304716,Telford,Telford and Wrekin,Madeley & Sutton Hill,Telford and Wrekin 022D,E01014162,2610,1
1-2748283301,M82616,Court Street Medical Practice,N,Primary Medical Services,GP Practices,Court Street,Madeley,Telford,TF7 5EE,Telford and Wrekin,West Midlands,Midlands,E38000257,"NHS Shropshire, Telford and Wrekin CCG",,,People whose circumstances may make them vulnerable,Overall,Good,20/02/2017,Location,N,http://www.cqc.org.uk/location/1-2748283301,1-199767868,Court Street Medical Practice,-,-,TF75EE,52.63933,-2.449785,369660,304716,Telford,Telford and Wrekin,Madeley & Sutton Hill,Telford and Wrekin 022D,E01014162,2610,1
1-2748283301,M82616,Court Street Medical Practice,N,Primary Medical Services,GP Practices,Court Street,Madeley,Telford,TF7 5EE,Telford and Wrekin,West Midlands,Midlands,E38000257,"NHS Shropshire, Telford and Wrekin CCG",,,People with long term conditions,Overall,Good,20/02/2017,Location,N,http://www.cqc.org.uk/location/1-2748283301,1-199767868,Court Street Medical Practice,-,-,TF75EE,52.63933,-2.449785,369660,304716,Telford,Telford and Wrekin,Madeley & Sutton Hill,Telford and Wrekin 022D,E01014162,2610,1
1-2748283301,M82616,Court Street Medical Practice,N,Primary Medical Services,GP Practices,Court Street,Madeley,Telford,TF7 5EE,Telford and Wrekin,West Midlands,Midlands,E38000257,"NHS Shropshire, Telford and Wrekin CCG",,,Working age people (including those recently retired and students),Overall,Good,20/02/2017,Location,N,http://www.cqc.org.uk/location/1-2748283301,1-199767868,Court Street Medical Practice,-,-,TF75EE,52.63933,-2.449785,369660,304716,Telford,Telford and Wrekin,Madeley & Sutton Hill,Telford and Wrekin 022D,E01014162,2610,1
1-2748283301,M82616,Court Street Medical Practice,N,Primary Medical Services,GP Practices,Court Street,Madeley,Telford,TF7 5EE,Telford and Wrekin,West Midlands,Midlands,E38000257,"NHS Shropshire, Telford and Wrekin CCG",,,Overall,Safe,Good,20/02/2017,Location,N,http://www.cqc.org.uk/location/1-2748283301,1-199767868,Court Street Medical Practice,-,-,TF75EE,52.63933,-2.449785,369660,304716,Telford,Telford and Wrekin,Madeley & Sutton Hill,Telford and Wrekin 022D,E01014162,2610,1
1-2748283301,M82616,Court Street Medical Practice,N,Primary Medical Services,GP Practices,Court Street,Madeley,Telford,TF7 5EE,Telford and Wrekin,West Midlands,Midlands,E38000257,"NHS Shropshire, Telford and Wrekin CCG",,,Overall,Effective,Good,20/02/2017,Location,N,http://www.cqc.org.uk/location/1-2748283301,1-199767868,Court Street Medical Practice,-,-,TF75EE,52.63933,-2.449785,369660,304716,Telford,Telford and Wrekin,Madeley & Sutton Hill,Telford and Wrekin 022D,E01014162,2610,1
1-2748283301,M82616,Court Street Medical Practice,N,Primary Medical Services,GP Practices,Court Street,Madeley,Telford,TF7 5EE,Telford and Wrekin,West Midlands,Midlands,E38000257,"NHS Shropshire, Telford and Wrekin CCG",,,Overall,Caring,Good,20/02/2017,Location,N,http://www.cqc.org.uk/location/1-2748283301,1-199767868,Court Street Medical Practice,-,-,TF75EE,52.63933,-2.449785,369660,304716,Telford,Telford and Wrekin,Madeley & Sutton Hill,Telford and Wrekin 022D,E01014162,2610,1
1-2748283301,M82616,Court Street Medical Practice,N,Primary Medical Services,GP Practices,Court Street,Madeley,Telford,TF7 5EE,Telford and Wrekin,West Midlands,Midlands,E38000257,"NHS Shropshire, Telford and Wrekin CCG",,,Overall,Responsive,Good,20/02/2017,Location,N,http://www.cqc.org.uk/location/1-2748283301,1-199767868,Court Street Medical Practice,-,-,TF75EE,52.63933,-2.449785,369660,304716,Telford,Telford and Wrekin,Madeley & Sutton Hill,Telford and Wrekin 022D,E01014162,2610,1
1-2748283301,M82616,Court Street Medical Practice,N,Primary Medical Services,GP Practices,Court Street,Madeley,Telford,TF7 5EE,Telford and Wrekin,West Midlands,Midlands,E38000257,"NHS Shropshire, Telford and Wrekin CCG",,,Overall,Well-led,Good,20/02/2017,Location,N,http://www.cqc.org.uk/location/1-2748283301,1-199767868,Court Street Medical Practice,-,-,TF75EE,52.63933,-2.449785,369660,304716,Telford,Telford and Wrekin,Madeley & Sutton Hill,Telford and Wrekin 022D,E01014162,2610,1
1-2748283301,M82616,Court Street Medical Practice,N,Primary Medical Services,GP Practices,Court Street,Madeley,Telford,TF7 5EE,Telford and Wrekin,West Midlands,Midlands,E38000257,"NHS Shropshire, Telford and Wrekin CCG",,,Overall,Overall,Good,20/02/2017,Location,N,http://www.cqc.org.uk/location/1-2748283301,1-199767868,Court Street Medical Practice,-,-,TF75EE,52.63933,-2.449785,369660,304716,Telford,Telford and Wrekin,Madeley & Sutton Hill,Telford and Wrekin 022D,E01014162,2610,1
1-276684868,VM0PP,Wrekin Villa,Y,Social Care Org,Residential social care,116 Wrekin Road,Wellington,Telford,TF1 1RJ,Telford and Wrekin,West Midlands,Midlands,E38000257,"NHS Shropshire, Telford and Wrekin CCG",,,Overall,Safe,Good,31/05/2019,Location,N,http://www.cqc.org.uk/location/1-276684868,1-101662011,Supported Homes Limited,-,-,TF11RJ,52.696347,-2.519412,364994,311090,The Wrekin,Telford and Wrekin,Haygate & Park,Telford and Wrekin 012A,E01014133,16863,6
1-276684868,VM0PP,Wrekin Villa,Y,Social Care Org,Residential social care,116 Wrekin Road,Wellington,Telford,TF1 1RJ,Telford and Wrekin,West Midlands,Midlands,E38000257,"NHS Shropshire, Telford and Wrekin CCG",,,Overall,Effective,Good,31/05/2019,Location,N,http://www.cqc.org.uk/location/1-276684868,1-101662011,Supported Homes Limited,-,-,TF11RJ,52.696347,-2.519412,364994,311090,The Wrekin,Telford and Wrekin,Haygate & Park,Telford and Wrekin 012A,E01014133,16863,6
1-276684868,VM0PP,Wrekin Villa,Y,Social Care Org,Residential social care,116 Wrekin Road,Wellington,Telford,TF1 1RJ,Telford and Wrekin,West Midlands,Midlands,E38000257,"NHS Shropshire, Telford and Wrekin CCG",,,Overall,Caring,Good,31/05/2019,Location,N,http://www.cqc.org.uk/location/1-276684868,1-101662011,Supported Homes Limited,-,-,TF11RJ,52.696347,-2.519412,364994,311090,The Wrekin,Telford and Wrekin,Haygate & Park,Telford and Wrekin 012A,E01014133,16863,6
1-276684868,VM0PP,Wrekin Villa,Y,Social Care Org,Residential social care,116 Wrekin Road,Wellington,Telford,TF1 1RJ,Telford and Wrekin,West Midlands,Midlands,E38000257,"NHS Shropshire, Telford and Wrekin CCG",,,Overall,Responsive,Good,31/05/2019,Location,N,http://www.cqc.org.uk/location/1-276684868,1-101662011,Supported Homes Limited,-,-,TF11RJ,52.696347,-2.519412,364994,311090,The Wrekin,Telford and Wrekin,Haygate & Park,Telford and Wrekin 012A,E01014133,16863,6
1-276684868,VM0PP,Wrekin Villa,Y,Social Care Org,Residential social care,116 Wrekin Road,Wellington,Telford,TF1 1RJ,Telford and Wrekin,West Midlands,Midlands,E38000257,"NHS Shropshire, Telford and Wrekin CCG",,,Overall,Well-led,Good,31/05/2019,Location,N,http://www.cqc.org.uk/location/1-276684868,1-101662011,Supported Homes Limited,-,-,TF11RJ,52.696347,-2.519412,364994,311090,The Wrekin,Telford and Wrekin,Haygate & Park,Telford and Wrekin 012A,E01014133,16863,6
1-276684868,VM0PP,Wrekin Villa,Y,Social Care Org,Residential social care,116 Wrekin Road,Wellington,Telford,TF1 1RJ,Telford and Wrekin,West Midlands,Midlands,E38000257,"NHS Shropshire, Telford and Wrekin CCG",,,Overall,Overall,Good,31/05/2019,Location,N,http://www.cqc.org.uk/location/1-276684868,1-101662011,Supported Homes Limited,-,-,TF11RJ,52.696347,-2.519412,364994,311090,The Wrekin,Telford and Wrekin,Haygate & Park,Telford and Wrekin 012A,E01014133,16863,6
1-2773771698,VN5RP,YourLife (Bridgnorth),N,Social Care Org,Community based adult social care services,Talbot Court,Salop Street,Bridgnorth,WV16 5BR,Shropshire,West Midlands,Midlands,E38000257,"NHS Shropshire, Telford and Wrekin CCG",,,Overall,Safe,Good,17/01/2020,Location,N,http://www.cqc.org.uk/location/1-2773771698,1-172521302,Yourlife Management Services Limited,BD441,BRAND Yourlife Management Services,WV165BR,52.534726,-2.424875,371277,293070,South Shropshire,Shropshire,Bridgnorth Castle,Shropshire 031A,E01028830,24381,8
1-2773771698,VN5RP,YourLife (Bridgnorth),N,Social Care Org,Community based adult social care services,Talbot Court,Salop Street,Bridgnorth,WV16 5BR,Shropshire,West Midlands,Midlands,E38000257,"NHS Shropshire, Telford and Wrekin CCG",,,Overall,Effective,Good,17/01/2020,Location,N,http://www.cqc.org.uk/location/1-2773771698,1-172521302,Yourlife Management Services Limited,BD441,BRAND Yourlife Management Services,WV165BR,52.534726,-2.424875,371277,293070,South Shropshire,Shropshire,Bridgnorth Castle,Shropshire 031A,E01028830,24381,8
1-2773771698,VN5RP,YourLife (Bridgnorth),N,Social Care Org,Community based adult social care services,Talbot Court,Salop Street,Bridgnorth,WV16 5BR,Shropshire,West Midlands,Midlands,E38000257,"NHS Shropshire, Telford and Wrekin CCG",,,Overall,Caring,Good,17/01/2020,Location,N,http://www.cqc.org.uk/location/1-2773771698,1-172521302,Yourlife Management Services Limited,BD441,BRAND Yourlife Management Services,WV165BR,52.534726,-2.424875,371277,293070,South Shropshire,Shropshire,Bridgnorth Castle,Shropshire 031A,E01028830,24381,8
1-2773771698,VN5RP,YourLife (Bridgnorth),N,Social Care Org,Community based adult social care services,Talbot Court,Salop Street,Bridgnorth,WV16 5BR,Shropshire,West Midlands,Midlands,E38000257,"NHS Shropshire, Telford and Wrekin CCG",,,Overall,Responsive,Good,17/01/2020,Location,N,http://www.cqc.org.uk/location/1-2773771698,1-172521302,Yourlife Management Services Limited,BD441,BRAND Yourlife Management Services,WV165BR,52.534726,-2.424875,371277,293070,South Shropshire,Shropshire,Bridgnorth Castle,Shropshire 031A,E01028830,24381,8
1-2773771698,VN5RP,YourLife (Bridgnorth),N,Social Care Org,Community based adult social care services,Talbot Court,Salop Street,Bridgnorth,WV16 5BR,Shropshire,West Midlands,Midlands,E38000257,"NHS Shropshire, Telford and Wrekin CCG",,,Overall,Well-led,Good,17/01/2020,Location,N,http://www.cqc.org.uk/location/1-2773771698,1-172521302,Yourlife Management Services Limited,BD441,BRAND Yourlife Management Services,WV165BR,52.534726,-2.424875,371277,293070,South Shropshire,Shropshire,Bridgnorth Castle,Shropshire 031A,E01028830,24381,8
1-2773771698,VN5RP,YourLife (Bridgnorth),N,Social Care Org,Community based adult social care services,Talbot Court,Salop Street,Bridgnorth,WV16 5BR,Shropshire,West Midlands,Midlands,E38000257,"NHS Shropshire, Telford and Wrekin CCG",,,Overall,Overall,Good,17/01/2020,Location,N,http://www.cqc.org.uk/location/1-2773771698,1-172521302,Yourlife Management Services Limited,BD441,BRAND Yourlife Management Services,WV165BR,52.534726,-2.424875,371277,293070,South Shropshire,Shropshire,Bridgnorth Castle,Shropshire 031A,E01028830,24381,8
1-2789316906,VN79A,Affinity Homecare Shrewsbury,N,Social Care Org,Community based adult social care services,"Suite D, Global House","Sitka Drive, Shrewsbury Business Park",Shrewsbury,SY2 6LG,Shropshire,West Midlands,Midlands,E38000257,"NHS Shropshire, Telford and Wrekin CCG",,,Overall,Safe,Good,24/04/2019,Location,N,http://www.cqc.org.uk/location/1-2789316906,1-2634729656,Affinity Homecare Shrewsbury Limited,-,-,SY26LG,52.692016,-2.715506,351737,310722,Shrewsbury,Shropshire,Column & Sutton,Shropshire 021B,E01028948,13470,5
1-2789316906,VN79A,Affinity Homecare Shrewsbury,N,Social Care Org,Community based adult social care services,"Suite D, Global House","Sitka Drive, Shrewsbury Business Park",Shrewsbury,SY2 6LG,Shropshire,West Midlands,Midlands,E38000257,"NHS Shropshire, Telford and Wrekin CCG",,,Overall,Effective,Good,24/04/2019,Location,N,http://www.cqc.org.uk/location/1-2789316906,1-2634729656,Affinity Homecare Shrewsbury Limited,-,-,SY26LG,52.692016,-2.715506,351737,310722,Shrewsbury,Shropshire,Column & Sutton,Shropshire 021B,E01028948,13470,5
1-2789316906,VN79A,Affinity Homecare Shrewsbury,N,Social Care Org,Community based adult social care services,"Suite D, Global House","Sitka Drive, Shrewsbury Business Park",Shrewsbury,SY2 6LG,Shropshire,West Midlands,Midlands,E38000257,"NHS Shropshire, Telford and Wrekin CCG",,,Overall,Caring,Good,24/04/2019,Location,N,http://www.cqc.org.uk/location/1-2789316906,1-2634729656,Affinity Homecare Shrewsbury Limited,-,-,SY26LG,52.692016,-2.715506,351737,310722,Shrewsbury,Shropshire,Column & Sutton,Shropshire 021B,E01028948,13470,5
1-2789316906,VN79A,Affinity Homecare Shrewsbury,N,Social Care Org,Community based adult social care services,"Suite D, Global House","Sitka Drive, Shrewsbury Business Park",Shrewsbury,SY2 6LG,Shropshire,West Midlands,Midlands,E38000257,"NHS Shropshire, Telford and Wrekin CCG",,,Overall,Responsive,Good,24/04/2019,Location,N,http://www.cqc.org.uk/location/1-2789316906,1-2634729656,Affinity Homecare Shrewsbury Limited,-,-,SY26LG,52.692016,-2.715506,351737,310722,Shrewsbury,Shropshire,Column & Sutton,Shropshire 021B,E01028948,13470,5
1-2789316906,VN79A,Affinity Homecare Shrewsbury,N,Social Care Org,Community based adult social care services,"Suite D, Global House","Sitka Drive, Shrewsbury Business Park",Shrewsbury,SY2 6LG,Shropshire,West Midlands,Midlands,E38000257,"NHS Shropshire, Telford and Wrekin CCG",,,Overall,Well-led,Good,24/04/2019,Location,N,http://www.cqc.org.uk/location/1-2789316906,1-2634729656,Affinity Homecare Shrewsbury Limited,-,-,SY26LG,52.692016,-2.715506,351737,310722,Shrewsbury,Shropshire,Column & Sutton,Shropshire 021B,E01028948,13470,5
1-2789316906,VN79A,Affinity Homecare Shrewsbury,N,Social Care Org,Community based adult social care services,"Suite D, Global House","Sitka Drive, Shrewsbury Business Park",Shrewsbury,SY2 6LG,Shropshire,West Midlands,Midlands,E38000257,"NHS Shropshire, Telford and Wrekin CCG",,,Overall,Overall,Good,24/04/2019,Location,N,http://www.cqc.org.uk/location/1-2789316906,1-2634729656,Affinity Homecare Shrewsbury Limited,-,-,SY26LG,52.692016,-2.715506,351737,310722,Shrewsbury,Shropshire,Column & Sutton,Shropshire 021B,E01028948,13470,5
1-2805134517,VN7DL,Cloverley Care Limited,N,Social Care Org,Community based adult social care services,Willaston Farm,Willaston,Whitchurch,SY13 4PP,Shropshire,West Midlands,Midlands,E38000257,"NHS Shropshire, Telford and Wrekin CCG",,,Overall,Safe,Good,21/10/2017,Location,N,http://www.cqc.org.uk/location/1-2805134517,1-2707834937,Cloverley Care Limited,-,-,SY134PP,52.917653,-2.597447,359925,335749,North Shropshire,Shropshire,Whitchurch South,Shropshire 002C,E01028882,11203,4
